scenario_id,family_id,category,fault_type,target_V_pu,grid,scr,Rg_ohm,Lg_H,P_load,Q_load,power_factor,t_fault,fault_dur,recover_to_0p9_s,T_sim,trans_resistance,random_seed,xr_ratio,duration_bin_s,scenario_profile
1764,882,HVRT,swell_1ph,1.1,weak,3.0,13.6999,0.261649,289360.0,141867.6,0.8979,0.021893,0.9651,2.0,2.487,0.4749,20260609,6.0,1.0,expanded
1765,883,HVRT,swell_1ph,1.1,medium,5.0,27.735,0.132425,289566.4,168752.2,0.864,0.027779,0.5281,2.0,2.0559,0.7144,20260609,1.5,0.5,expanded
1766,883,HVRT,swell_1ph,1.1,medium,5.0,27.735,0.132425,356395.0,188025.4,0.8845,0.018788,0.5191,2.0,2.0379,0.5098,20260609,1.5,0.5,expanded
1767,884,HVRT,swell_1ph,1.1,medium,5.0,27.735,0.132425,326541.4,152027.9,0.9066,0.012248,1.0308,2.0,2.543,0.2147,20260609,1.5,1.0,expanded
1768,884,HVRT,swell_1ph,1.1,medium,5.0,27.735,0.132425,354892.5,151857.0,0.9194,0.022351,0.983,2.0,2.5054,0.4634,20260609,1.5,1.0,expanded
1769,885,HVRT,swell_1ph,1.1,medium,5.0,15.8114,0.150988,326952.8,173567.0,0.8833,0.015663,0.4806,2.0,1.9963,0.7992,20260609,3.0,0.5,expanded
1770,885,HVRT,swell_1ph,1.1,medium,5.0,15.8114,0.150988,321367.1,179894.4,0.8726,0.020942,0.5369,2.0,2.0578,0.2006,20260609,3.0,0.5,expanded
1771,886,HVRT,swell_1ph,1.1,medium,5.0,15.8114,0.150988,329206.6,199579.7,0.8551,0.022779,0.9644,2.0,2.4872,0.1645,20260609,3.0,1.0,expanded
1772,886,HVRT,swell_1ph,1.1,medium,5.0,15.8114,0.150988,353447.7,162139.2,0.9089,0.029213,1.0468,2.0,2.576,0.7203,20260609,3.0,1.0,expanded
1773,887,HVRT,swell_1ph,1.1,medium,5.0,8.2199,0.156989,290248.7,154146.7,0.8832,0.027279,0.4968,2.0,2.0241,0.1726,20260609,6.0,0.5,expanded
1774,887,HVRT,swell_1ph,1.1,medium,5.0,8.2199,0.156989,304406.7,108405.5,0.942,0.02471,0.5154,2.0,2.0401,0.7883,20260609,6.0,0.5,expanded
1775,888,HVRT,swell_1ph,1.1,medium,5.0,8.2199,0.156989,337289.9,153573.2,0.9101,0.026732,1.0336,2.0,2.5603,0.2132,20260609,6.0,1.0,expanded
1776,888,HVRT,swell_1ph,1.1,medium,5.0,8.2199,0.156989,315797.5,109999.3,0.9444,0.026629,1.0496,2.0,2.5762,0.1329,20260609,6.0,1.0,expanded
1777,889,HVRT,swell_1ph,1.1,strong,10.0,13.8675,0.066212,331771.8,174529.8,0.885,0.019388,0.4978,2.0,2.0172,0.2666,20260609,1.5,0.5,expanded
1778,889,HVRT,swell_1ph,1.1,strong,10.0,13.8675,0.066212,336612.9,196743.1,0.8633,0.013686,0.4819,2.0,1.9956,0.7904,20260609,1.5,0.5,expanded
1779,890,HVRT,swell_1ph,1.1,strong,10.0,13.8675,0.066212,354040.3,118305.0,0.9484,0.022909,1.0231,2.0,2.546,0.7102,20260609,1.5,1.0,expanded
1780,890,HVRT,swell_1ph,1.1,strong,10.0,13.8675,0.066212,331465.0,204774.8,0.8507,0.014263,0.9528,2.0,2.467,0.0996,20260609,1.5,1.0,expanded
1781,891,HVRT,swell_1ph,1.1,strong,10.0,7.9057,0.075494,342003.1,191880.7,0.8721,0.029117,0.453,2.0,1.9821,0.6609,20260609,3.0,0.5,expanded
1782,891,HVRT,swell_1ph,1.1,strong,10.0,7.9057,0.075494,340239.0,201446.6,0.8605,0.017836,0.4683,2.0,1.9861,0.252,20260609,3.0,0.5,expanded
1783,892,HVRT,swell_1ph,1.1,strong,10.0,7.9057,0.075494,303772.3,101638.1,0.9483,0.014603,0.9835,2.0,2.4981,0.1955,20260609,3.0,1.0,expanded
1784,892,HVRT,swell_1ph,1.1,strong,10.0,7.9057,0.075494,333545.6,158746.9,0.9029,0.020229,1.0012,2.0,2.5214,0.2078,20260609,3.0,1.0,expanded
1785,893,HVRT,swell_1ph,1.1,strong,10.0,4.11,0.078495,318241.6,188744.1,0.8601,0.026882,0.489,2.0,2.0159,0.5237,20260609,6.0,0.5,expanded
1786,893,HVRT,swell_1ph,1.1,strong,10.0,4.11,0.078495,283885.1,148557.2,0.886,0.024679,0.5199,2.0,2.0446,0.2294,20260609,6.0,0.5,expanded
1787,894,HVRT,swell_1ph,1.1,strong,10.0,4.11,0.078495,295068.4,178716.8,0.8553,0.025175,0.9834,2.0,2.5085,0.7405,20260609,6.0,1.0,expanded
1788,894,HVRT,swell_1ph,1.1,strong,10.0,4.11,0.078495,346182.7,121204.6,0.9438,0.015132,1.0126,2.0,2.5277,0.5053,20260609,6.0,1.0,expanded
1789,895,HVRT,swell_1ph,1.1,very_strong,15.0,9.245,0.044142,290126.5,134912.5,0.9068,0.018165,0.4728,2.0,1.9909,0.3152,20260609,1.5,0.5,expanded
1790,895,HVRT,swell_1ph,1.1,very_strong,15.0,9.245,0.044142,349629.4,183339.2,0.8856,0.029519,0.4741,2.0,2.0036,0.0704,20260609,1.5,0.5,expanded
1791,896,HVRT,swell_1ph,1.1,very_strong,15.0,9.245,0.044142,303763.8,169833.3,0.8728,0.022759,0.9878,2.0,2.5106,0.2146,20260609,1.5,1.0,expanded
1792,896,HVRT,swell_1ph,1.1,very_strong,15.0,9.245,0.044142,314739.5,104173.2,0.9494,0.016134,0.9764,2.0,2.4925,0.7563,20260609,1.5,1.0,expanded
1793,897,HVRT,swell_1ph,1.1,very_strong,15.0,5.2705,0.050329,288785.4,139904.1,0.9,0.025379,0.4955,2.0,2.0208,0.1799,20260609,3.0,0.5,expanded
1794,897,HVRT,swell_1ph,1.1,very_strong,15.0,5.2705,0.050329,313272.9,121185.8,0.9326,0.017012,0.5353,2.0,2.0523,0.6655,20260609,3.0,0.5,expanded
1795,898,HVRT,swell_1ph,1.1,very_strong,15.0,5.2705,0.050329,282110.3,101543.5,0.9409,0.013831,0.9784,2.0,2.4922,0.719,20260609,3.0,1.0,expanded
1796,898,HVRT,swell_1ph,1.1,very_strong,15.0,5.2705,0.050329,308204.0,173862.0,0.871,0.012491,0.9945,2.0,2.507,0.3514,20260609,3.0,1.0,expanded
1797,899,HVRT,swell_1ph,1.1,very_strong,15.0,2.74,0.05233,352752.1,151609.5,0.9187,0.017339,0.4851,2.0,2.0025,0.7281,20260609,6.0,0.5,expanded
1798,899,HVRT,swell_1ph,1.1,very_strong,15.0,2.74,0.05233,323488.4,181952.1,0.8716,0.02755,0.526,2.0,2.0535,0.7483,20260609,6.0,0.5,expanded
1799,900,HVRT,swell_1ph,1.1,very_strong,15.0,2.74,0.05233,328922.8,203608.7,0.8503,0.015333,0.9573,2.0,2.4726,0.6012,20260609,6.0,1.0,expanded
1800,900,HVRT,swell_1ph,1.1,very_strong,15.0,2.74,0.05233,335879.9,182935.2,0.8782,0.01737,1.015,2.0,2.5323,0.4163,20260609,6.0,1.0,expanded
1801,901,HVRT,swell_1ph,1.15,very_weak,2.0,69.3375,0.331062,312888.4,189017.4,0.8559,0.026712,0.4634,2.0,1.9901,0.0695,20260609,1.5,0.5,expanded
1802,901,HVRT,swell_1ph,1.15,very_weak,2.0,69.3375,0.331062,287866.6,167819.4,0.8639,0.016022,0.4999,2.0,2.0159,0.0916,20260609,1.5,0.5,expanded
1803,902,HVRT,swell_1ph,1.15,very_weak,2.0,69.3375,0.331062,351963.8,180621.9,0.8897,0.019479,1.0321,2.0,2.5515,0.5553,20260609,1.5,1.0,expanded
1804,902,HVRT,swell_1ph,1.15,very_weak,2.0,69.3375,0.331062,315562.1,181264.1,0.8671,0.026263,0.9841,2.0,2.5104,0.4815,20260609,1.5,1.0,expanded
1805,903,HVRT,swell_1ph,1.15,very_weak,2.0,39.5285,0.377469,299984.7,121165.8,0.9272,0.027749,0.4695,2.0,1.9973,0.6916,20260609,3.0,0.5,expanded
1806,903,HVRT,swell_1ph,1.15,very_weak,2.0,39.5285,0.377469,318514.2,189381.3,0.8595,0.02599,0.5202,2.0,2.0462,0.7931,20260609,3.0,0.5,expanded
1807,904,HVRT,swell_1ph,1.15,very_weak,2.0,39.5285,0.377469,294296.7,102077.8,0.9448,0.016617,1.0488,2.0,2.5654,0.2957,20260609,3.0,1.0,expanded
1808,904,HVRT,swell_1ph,1.15,very_weak,2.0,39.5285,0.377469,344825.1,182178.4,0.8842,0.026131,1.023,2.0,2.5491,0.1729,20260609,3.0,1.0,expanded
1809,905,HVRT,swell_1ph,1.15,very_weak,2.0,20.5499,0.392474,310423.6,167186.5,0.8804,0.019671,0.4626,2.0,1.9823,0.2592,20260609,6.0,0.5,expanded
1810,905,HVRT,swell_1ph,1.15,very_weak,2.0,20.5499,0.392474,298628.9,176307.1,0.8611,0.013317,0.5103,2.0,2.0236,0.4918,20260609,6.0,0.5,expanded
1811,906,HVRT,swell_1ph,1.15,very_weak,2.0,20.5499,0.392474,315508.1,152994.3,0.8998,0.019016,1.0255,2.0,2.5445,0.5617,20260609,6.0,1.0,expanded
1812,906,HVRT,swell_1ph,1.15,very_weak,2.0,20.5499,0.392474,304761.2,135229.2,0.9141,0.016638,1.0418,2.0,2.5585,0.2328,20260609,6.0,1.0,expanded
1813,907,HVRT,swell_1ph,1.15,weak,3.0,46.225,0.220708,338327.1,163538.7,0.9003,0.020032,0.5201,2.0,2.0401,0.3741,20260609,1.5,0.5,expanded
1814,907,HVRT,swell_1ph,1.15,weak,3.0,46.225,0.220708,346223.2,171101.4,0.8965,0.023535,0.4822,2.0,2.0057,0.5645,20260609,1.5,0.5,expanded
1815,908,HVRT,swell_1ph,1.15,weak,3.0,46.225,0.220708,353311.8,147866.4,0.9225,0.024657,0.9684,2.0,2.4931,0.7167,20260609,1.5,1.0,expanded
1816,908,HVRT,swell_1ph,1.15,weak,3.0,46.225,0.220708,319269.9,137019.8,0.9189,0.024336,0.997,2.0,2.5213,0.5707,20260609,1.5,1.0,expanded
1817,909,HVRT,swell_1ph,1.15,weak,3.0,26.3523,0.251646,312607.0,187853.7,0.8571,0.012005,0.495,2.0,2.007,0.0985,20260609,3.0,0.5,expanded
1818,909,HVRT,swell_1ph,1.15,weak,3.0,26.3523,0.251646,325880.1,182366.2,0.8727,0.014158,0.4537,2.0,1.9679,0.5345,20260609,3.0,0.5,expanded
1819,910,HVRT,swell_1ph,1.15,weak,3.0,26.3523,0.251646,321464.6,176699.8,0.8763,0.018477,0.9774,2.0,2.4959,0.2202,20260609,3.0,1.0,expanded
1820,910,HVRT,swell_1ph,1.15,weak,3.0,26.3523,0.251646,321289.7,123086.3,0.9338,0.014469,0.9887,2.0,2.5032,0.1198,20260609,3.0,1.0,expanded
1821,911,HVRT,swell_1ph,1.15,weak,3.0,13.6999,0.261649,301103.9,108251.6,0.941,0.015799,0.5031,2.0,2.0189,0.5102,20260609,6.0,0.5,expanded
1822,911,HVRT,swell_1ph,1.15,weak,3.0,13.6999,0.261649,311595.7,109180.3,0.9437,0.012256,0.5041,2.0,2.0163,0.3389,20260609,6.0,0.5,expanded
1823,912,HVRT,swell_1ph,1.15,weak,3.0,13.6999,0.261649,285961.7,144803.3,0.8921,0.025593,1.0193,2.0,2.5449,0.5001,20260609,6.0,1.0,expanded
1824,912,HVRT,swell_1ph,1.15,weak,3.0,13.6999,0.261649,293915.8,157012.2,0.882,0.022514,0.9912,2.0,2.5137,0.187,20260609,6.0,1.0,expanded
1825,913,HVRT,swell_1ph,1.15,medium,5.0,27.735,0.132425,286861.1,172118.2,0.8575,0.018123,0.4771,2.0,1.9952,0.6335,20260609,1.5,0.5,expanded
1826,913,HVRT,swell_1ph,1.15,medium,5.0,27.735,0.132425,326628.8,153811.4,0.9047,0.029147,0.5085,2.0,2.0377,0.5229,20260609,1.5,0.5,expanded
1827,914,HVRT,swell_1ph,1.15,medium,5.0,27.735,0.132425,282285.9,142077.1,0.8932,0.028022,0.9727,2.0,2.5007,0.0752,20260609,1.5,1.0,expanded
1828,914,HVRT,swell_1ph,1.15,medium,5.0,27.735,0.132425,345659.9,201651.9,0.8638,0.019604,1.0197,2.0,2.5393,0.7967,20260609,1.5,1.0,expanded
1829,915,HVRT,swell_1ph,1.15,medium,5.0,15.8114,0.150988,290647.1,131808.3,0.9107,0.028073,0.4791,2.0,2.0071,0.4944,20260609,3.0,0.5,expanded
1830,915,HVRT,swell_1ph,1.15,medium,5.0,15.8114,0.150988,309789.3,137813.8,0.9137,0.023769,0.5247,2.0,2.0485,0.7724,20260609,3.0,0.5,expanded
1831,916,HVRT,swell_1ph,1.15,medium,5.0,15.8114,0.150988,283192.8,116641.0,0.9246,0.022574,1.0414,2.0,2.564,0.3839,20260609,3.0,1.0,expanded
1832,916,HVRT,swell_1ph,1.15,medium,5.0,15.8114,0.150988,311247.0,164676.8,0.8839,0.026346,0.9733,2.0,2.4997,0.3764,20260609,3.0,1.0,expanded
1833,917,HVRT,swell_1ph,1.15,medium,5.0,8.2199,0.156989,332556.2,154901.7,0.9065,0.020984,0.5348,2.0,2.0558,0.6074,20260609,6.0,0.5,expanded
1834,917,HVRT,swell_1ph,1.15,medium,5.0,8.2199,0.156989,355120.2,117713.8,0.9492,0.029984,0.4635,2.0,1.9935,0.7268,20260609,6.0,0.5,expanded
1835,918,HVRT,swell_1ph,1.15,medium,5.0,8.2199,0.156989,353053.4,145514.3,0.9245,0.023406,1.0216,2.0,2.545,0.2348,20260609,6.0,1.0,expanded
1836,918,HVRT,swell_1ph,1.15,medium,5.0,8.2199,0.156989,316836.4,173144.9,0.8775,0.028115,0.9748,2.0,2.5029,0.7017,20260609,6.0,1.0,expanded
1837,919,HVRT,swell_1ph,1.15,strong,10.0,13.8675,0.066212,298572.6,142140.2,0.9029,0.02054,0.5103,2.0,2.0309,0.7834,20260609,1.5,0.5,expanded
1838,919,HVRT,swell_1ph,1.15,strong,10.0,13.8675,0.066212,344737.9,131469.5,0.9344,0.025266,0.4601,2.0,1.9854,0.3961,20260609,1.5,0.5,expanded
1839,920,HVRT,swell_1ph,1.15,strong,10.0,13.8675,0.066212,325755.1,170825.6,0.8856,0.025526,1.0489,2.0,2.5745,0.2185,20260609,1.5,1.0,expanded
1840,920,HVRT,swell_1ph,1.15,strong,10.0,13.8675,0.066212,345197.7,142318.3,0.9245,0.029055,1.0369,2.0,2.5659,0.4526,20260609,1.5,1.0,expanded
1841,921,HVRT,swell_1ph,1.15,strong,10.0,7.9057,0.075494,334078.3,142066.9,0.9202,0.023562,0.4889,2.0,2.0124,0.3147,20260609,3.0,0.5,expanded
1842,921,HVRT,swell_1ph,1.15,strong,10.0,7.9057,0.075494,335902.4,163323.4,0.8993,0.029201,0.5406,2.0,2.0698,0.7776,20260609,3.0,0.5,expanded
1843,922,HVRT,swell_1ph,1.15,strong,10.0,7.9057,0.075494,295522.9,115055.1,0.9319,0.019947,0.9968,2.0,2.5167,0.3243,20260609,3.0,1.0,expanded
1844,922,HVRT,swell_1ph,1.15,strong,10.0,7.9057,0.075494,308000.2,176238.0,0.868,0.025591,0.9787,2.0,2.5043,0.0748,20260609,3.0,1.0,expanded
1845,923,HVRT,swell_1ph,1.15,strong,10.0,4.11,0.078495,301964.1,121947.0,0.9272,0.02663,0.4686,2.0,1.9952,0.4135,20260609,6.0,0.5,expanded
1846,923,HVRT,swell_1ph,1.15,strong,10.0,4.11,0.078495,312594.6,170696.1,0.8777,0.024894,0.4841,2.0,2.009,0.3889,20260609,6.0,0.5,expanded
1847,924,HVRT,swell_1ph,1.15,strong,10.0,4.11,0.078495,285401.0,136672.1,0.9019,0.028454,0.971,2.0,2.4994,0.6829,20260609,6.0,1.0,expanded
1848,924,HVRT,swell_1ph,1.15,strong,10.0,4.11,0.078495,296230.8,174372.8,0.8618,0.021441,0.9623,2.0,2.4838,0.6896,20260609,6.0,1.0,expanded
1849,925,HVRT,swell_1ph,1.15,very_strong,15.0,9.245,0.044142,329712.2,145104.2,0.9153,0.028585,0.5097,2.0,2.0383,0.0838,20260609,1.5,0.5,expanded
1850,925,HVRT,swell_1ph,1.15,very_strong,15.0,9.245,0.044142,291002.3,172268.4,0.8605,0.016362,0.4905,2.0,2.0069,0.7366,20260609,1.5,0.5,expanded
1851,926,HVRT,swell_1ph,1.15,very_strong,15.0,9.245,0.044142,307845.2,158940.6,0.8886,0.024587,0.9545,2.0,2.4791,0.1577,20260609,1.5,1.0,expanded
1852,926,HVRT,swell_1ph,1.15,very_strong,15.0,9.245,0.044142,298729.6,160980.5,0.8803,0.022068,1.0314,2.0,2.5535,0.5852,20260609,1.5,1.0,expanded
1853,927,HVRT,swell_1ph,1.15,very_strong,15.0,5.2705,0.050329,301666.6,144835.8,0.9015,0.027689,0.5125,2.0,2.0402,0.7874,20260609,3.0,0.5,expanded
1854,927,HVRT,swell_1ph,1.15,very_strong,15.0,5.2705,0.050329,322438.9,186542.7,0.8656,0.017591,0.5458,2.0,2.0634,0.7901,20260609,3.0,0.5,expanded
1855,928,HVRT,swell_1ph,1.15,very_strong,15.0,5.2705,0.050329,286907.6,144189.1,0.8935,0.025367,0.99,2.0,2.5153,0.0523,20260609,3.0,1.0,expanded
1856,928,HVRT,swell_1ph,1.15,very_strong,15.0,5.2705,0.050329,328407.5,151156.2,0.9084,0.014572,1.0456,2.0,2.5602,0.5059,20260609,3.0,1.0,expanded
1857,929,HVRT,swell_1ph,1.15,very_strong,15.0,2.74,0.05233,357395.5,200341.2,0.8723,0.025415,0.5325,2.0,2.0579,0.7433,20260609,6.0,0.5,expanded
1858,929,HVRT,swell_1ph,1.15,very_strong,15.0,2.74,0.05233,302703.2,178799.5,0.861,0.023857,0.5236,2.0,2.0474,0.7173,20260609,6.0,0.5,expanded
1859,930,HVRT,swell_1ph,1.15,very_strong,15.0,2.74,0.05233,313149.7,136459.9,0.9167,0.018404,1.0194,2.0,2.5378,0.1488,20260609,6.0,1.0,expanded
1860,930,HVRT,swell_1ph,1.15,very_strong,15.0,2.74,0.05233,344513.9,190010.3,0.8756,0.025053,0.9759,2.0,2.5009,0.2334,20260609,6.0,1.0,expanded
1861,931,HVRT,swell_1ph,1.2,very_weak,2.0,69.3375,0.331062,349153.2,181855.0,0.8869,0.029171,0.519,2.0,2.0482,0.5259,20260609,1.5,0.5,expanded
1862,931,HVRT,swell_1ph,1.2,very_weak,2.0,69.3375,0.331062,329833.3,110662.0,0.9481,0.018149,0.5294,2.0,2.0475,0.2615,20260609,1.5,0.5,expanded
1863,932,HVRT,swell_1ph,1.2,very_weak,2.0,69.3375,0.331062,332670.4,169689.1,0.8908,0.022464,1.0062,2.0,2.5286,0.3036,20260609,1.5,1.0,expanded
1864,932,HVRT,swell_1ph,1.2,very_weak,2.0,69.3375,0.331062,283499.3,133800.6,0.9043,0.020094,1.0244,2.0,2.5445,0.6248,20260609,1.5,1.0,expanded
1865,933,HVRT,swell_1ph,1.2,very_weak,2.0,39.5285,0.377469,357520.6,219127.4,0.8526,0.017219,0.4899,2.0,2.0071,0.4564,20260609,3.0,0.5,expanded
1866,933,HVRT,swell_1ph,1.2,very_weak,2.0,39.5285,0.377469,343001.0,182685.2,0.8826,0.01648,0.5392,2.0,2.0557,0.427,20260609,3.0,0.5,expanded
1867,934,HVRT,swell_1ph,1.2,very_weak,2.0,39.5285,0.377469,302592.3,112397.9,0.9374,0.015108,1.042,2.0,2.5571,0.4696,20260609,3.0,1.0,expanded
1868,934,HVRT,swell_1ph,1.2,very_weak,2.0,39.5285,0.377469,292985.2,158947.4,0.879,0.019884,0.9975,2.0,2.5174,0.7502,20260609,3.0,1.0,expanded
1869,935,HVRT,swell_1ph,1.2,very_weak,2.0,20.5499,0.392474,301353.1,108200.6,0.9412,0.020618,0.5022,2.0,2.0228,0.3934,20260609,6.0,0.5,expanded
1870,935,HVRT,swell_1ph,1.2,very_weak,2.0,20.5499,0.392474,282660.7,171611.3,0.8548,0.017213,0.5473,2.0,2.0645,0.5683,20260609,6.0,0.5,expanded
1871,936,HVRT,swell_1ph,1.2,very_weak,2.0,20.5499,0.392474,283231.3,109109.1,0.9332,0.017167,0.9554,2.0,2.4726,0.6471,20260609,6.0,1.0,expanded
1872,936,HVRT,swell_1ph,1.2,very_weak,2.0,20.5499,0.392474,320173.4,144317.2,0.9117,0.013882,1.0276,2.0,2.5415,0.2244,20260609,6.0,1.0,expanded
1873,937,HVRT,swell_1ph,1.2,weak,3.0,46.225,0.220708,341957.0,127575.4,0.9369,0.019281,0.4556,2.0,1.9748,0.5015,20260609,1.5,0.5,expanded
1874,937,HVRT,swell_1ph,1.2,weak,3.0,46.225,0.220708,339126.1,168058.9,0.896,0.018615,0.5383,2.0,2.0569,0.4118,20260609,1.5,0.5,expanded
1875,938,HVRT,swell_1ph,1.2,weak,3.0,46.225,0.220708,349219.2,181167.5,0.8877,0.021403,0.9895,2.0,2.5109,0.7219,20260609,1.5,1.0,expanded
1876,938,HVRT,swell_1ph,1.2,weak,3.0,46.225,0.220708,298104.1,134110.6,0.912,0.017482,1.033,2.0,2.5505,0.1402,20260609,1.5,1.0,expanded
1877,939,HVRT,swell_1ph,1.2,weak,3.0,26.3523,0.251646,298708.9,177912.9,0.8592,0.020513,0.5357,2.0,2.0562,0.5474,20260609,3.0,0.5,expanded
1878,939,HVRT,swell_1ph,1.2,weak,3.0,26.3523,0.251646,284051.8,161722.5,0.869,0.024962,0.455,2.0,1.98,0.1232,20260609,3.0,0.5,expanded
1879,940,HVRT,swell_1ph,1.2,weak,3.0,26.3523,0.251646,294420.1,97566.4,0.9492,0.013873,0.9506,2.0,2.4645,0.7845,20260609,3.0,1.0,expanded
1880,940,HVRT,swell_1ph,1.2,weak,3.0,26.3523,0.251646,317438.7,143691.0,0.911,0.02451,1.0282,2.0,2.5527,0.7911,20260609,3.0,1.0,expanded
1881,941,HVRT,swell_1ph,1.2,weak,3.0,13.6999,0.261649,335312.4,205916.1,0.8521,0.027473,0.4623,2.0,1.9898,0.2172,20260609,6.0,0.5,expanded
1882,941,HVRT,swell_1ph,1.2,weak,3.0,13.6999,0.261649,317048.8,139162.3,0.9157,0.015507,0.5014,2.0,2.017,0.7592,20260609,6.0,0.5,expanded
1883,942,HVRT,swell_1ph,1.2,weak,3.0,13.6999,0.261649,311563.2,174842.7,0.8721,0.016323,1.0129,2.0,2.5292,0.7345,20260609,6.0,1.0,expanded
1884,942,HVRT,swell_1ph,1.2,weak,3.0,13.6999,0.261649,341632.7,152647.8,0.913,0.013812,1.0199,2.0,2.5337,0.6782,20260609,6.0,1.0,expanded
1885,943,HVRT,swell_1ph,1.2,medium,5.0,27.735,0.132425,337200.5,148769.8,0.9149,0.019308,0.5231,2.0,2.0424,0.5051,20260609,1.5,0.5,expanded
1886,943,HVRT,swell_1ph,1.2,medium,5.0,27.735,0.132425,348099.4,140967.6,0.9269,0.029642,0.5021,2.0,2.0317,0.3384,20260609,1.5,0.5,expanded
1887,944,HVRT,swell_1ph,1.2,medium,5.0,27.735,0.132425,329436.0,152383.9,0.9076,0.024469,0.9742,2.0,2.4987,0.3653,20260609,1.5,1.0,expanded
1888,944,HVRT,swell_1ph,1.2,medium,5.0,27.735,0.132425,293000.2,137465.1,0.9053,0.023479,1.0051,2.0,2.5286,0.1538,20260609,1.5,1.0,expanded
1889,945,HVRT,swell_1ph,1.2,medium,5.0,15.8114,0.150988,302877.0,132283.0,0.9164,0.024594,0.5364,2.0,2.061,0.079,20260609,3.0,0.5,expanded
1890,945,HVRT,swell_1ph,1.2,medium,5.0,15.8114,0.150988,321211.7,186158.8,0.8652,0.017409,0.4599,2.0,1.9773,0.5115,20260609,3.0,0.5,expanded
1891,946,HVRT,swell_1ph,1.2,medium,5.0,15.8114,0.150988,354428.5,202661.8,0.8681,0.027647,0.9858,2.0,2.5134,0.6781,20260609,3.0,1.0,expanded
1892,946,HVRT,swell_1ph,1.2,medium,5.0,15.8114,0.150988,352746.8,196862.2,0.8732,0.014696,0.9853,2.0,2.5,0.5195,20260609,3.0,1.0,expanded
1893,947,HVRT,swell_1ph,1.2,medium,5.0,8.2199,0.156989,321502.2,175585.5,0.8776,0.021676,0.5202,2.0,2.0419,0.3231,20260609,6.0,0.5,expanded
1894,947,HVRT,swell_1ph,1.2,medium,5.0,8.2199,0.156989,357792.7,121567.3,0.9468,0.026255,0.5003,2.0,2.0266,0.459,20260609,6.0,0.5,expanded
1895,948,HVRT,swell_1ph,1.2,medium,5.0,8.2199,0.156989,314181.0,186786.7,0.8596,0.027041,1.0232,2.0,2.5502,0.7685,20260609,6.0,1.0,expanded
1896,948,HVRT,swell_1ph,1.2,medium,5.0,8.2199,0.156989,348599.5,131938.5,0.9353,0.016203,0.9756,2.0,2.4918,0.5963,20260609,6.0,1.0,expanded
1897,949,HVRT,swell_1ph,1.2,strong,10.0,13.8675,0.066212,333385.3,196488.3,0.8615,0.013629,0.5371,2.0,2.0507,0.6445,20260609,1.5,0.5,expanded
1898,949,HVRT,swell_1ph,1.2,strong,10.0,13.8675,0.066212,284565.7,135417.4,0.903,0.019899,0.465,2.0,1.9849,0.2155,20260609,1.5,0.5,expanded
1899,950,HVRT,swell_1ph,1.2,strong,10.0,13.8675,0.066212,338569.8,179090.4,0.884,0.027205,1.027,2.0,2.5542,0.4161,20260609,1.5,1.0,expanded
1900,950,HVRT,swell_1ph,1.2,strong,10.0,13.8675,0.066212,358934.0,157454.2,0.9158,0.023271,0.9648,2.0,2.488,0.4108,20260609,1.5,1.0,expanded
1901,951,HVRT,swell_1ph,1.2,strong,10.0,7.9057,0.075494,290845.7,121102.9,0.9232,0.012217,0.5354,2.0,2.0477,0.3079,20260609,3.0,0.5,expanded
1902,951,HVRT,swell_1ph,1.2,strong,10.0,7.9057,0.075494,305340.2,173460.6,0.8695,0.019572,0.4995,2.0,2.0191,0.3712,20260609,3.0,0.5,expanded
1903,952,HVRT,swell_1ph,1.2,strong,10.0,7.9057,0.075494,350507.6,204635.8,0.8636,0.013664,1.0495,2.0,2.5631,0.0657,20260609,3.0,1.0,expanded
1904,952,HVRT,swell_1ph,1.2,strong,10.0,7.9057,0.075494,288197.0,102664.8,0.942,0.019335,0.9847,2.0,2.504,0.062,20260609,3.0,1.0,expanded
1905,953,HVRT,swell_1ph,1.2,strong,10.0,4.11,0.078495,343502.1,162664.4,0.9038,0.018386,0.463,2.0,1.9814,0.2819,20260609,6.0,0.5,expanded
1906,953,HVRT,swell_1ph,1.2,strong,10.0,4.11,0.078495,353093.2,187470.0,0.8832,0.013145,0.4782,2.0,1.9913,0.0911,20260609,6.0,0.5,expanded
1907,954,HVRT,swell_1ph,1.2,strong,10.0,4.11,0.078495,311357.4,132661.4,0.92,0.014827,1.0004,2.0,2.5152,0.055,20260609,6.0,1.0,expanded
1908,954,HVRT,swell_1ph,1.2,strong,10.0,4.11,0.078495,332207.1,200500.1,0.8562,0.014237,1.0111,2.0,2.5253,0.2906,20260609,6.0,1.0,expanded
1909,955,HVRT,swell_1ph,1.2,very_strong,15.0,9.245,0.044142,290999.7,149686.4,0.8893,0.014579,0.4843,2.0,1.9989,0.451,20260609,1.5,0.5,expanded
1910,955,HVRT,swell_1ph,1.2,very_strong,15.0,9.245,0.044142,307579.8,150465.1,0.8983,0.015531,0.4762,2.0,1.9917,0.1851,20260609,1.5,0.5,expanded
1911,956,HVRT,swell_1ph,1.2,very_strong,15.0,9.245,0.044142,286071.6,111196.1,0.9321,0.017358,0.9791,2.0,2.4965,0.649,20260609,1.5,1.0,expanded
1912,956,HVRT,swell_1ph,1.2,very_strong,15.0,9.245,0.044142,344338.9,187303.0,0.8785,0.012052,0.9733,2.0,2.4853,0.6568,20260609,1.5,1.0,expanded
